Time,Temperature,AlfaAmilase,AlfaAmilase_Grain,BetaAmilase,BetaAmilase_grain,Starch,Dextrins,Glucose,Maltose,Maltotriose,Limit_Dextrins,SolidosFermentaveis,SolidosNaoFermentaveis,SolidosTotais,PercFermentaveis,Extrato,MashingEfficiency,Dp1,Dp2,Dp3,Dp4Plus
38.1981982,64,41439.17952,43500.19057,5261.267606,27559.55178,0.099124319,0.01883941,10.88133211,87.02010901,16.38263659,38.89908641,114.2840777,38.91792582,153.3011278,74.54875206,15.32020035,99.93534012,7.098011777,56.76416751,10.68657277,25.38658806
38.27827828,64,41423.50633,43475.78749,5223.074222,27354.26751,0.097545099,0.018680047,10.88138365,87.02129407,16.38286759,38.89943317,114.2855453,38.91811322,153.3012036,74.54967254,15.32036585,99.9363703,7.098041887,56.76491248,10.68671817,25.38669776
38.35835836,64,41407.82586,43451.48735,5185.15138,27150.52145,0.095991621,0.018522293,10.88143437,87.0224606,16.38309482,38.8997745,114.2869898,38.91829679,153.3012782,74.55057853,15.32052866,99.93738368,7.098071524,56.76564581,10.6868612,25.38680515
38.43843844,64,41392.13832,43427.28883,5147.497271,26948.30194,0.094463458,0.018366117,10.88148431,87.02360892,16.38331835,38.90011047,114.2884116,38.91847659,153.3013516,74.55147027,15.32068882,99.93838054,7.098100697,56.76636768,10.68700189,25.38691028
38.51851852,64,41376.44387,43403.19067,5110.110098,26747.59739,0.092960188,0.018211485,10.88153346,87.02473933,16.38353823,38.90044119,114.289811,38.91865268,153.3014239,74.552348,15.32084637,99.93936117,7.098129414,56.7670783,10.68714029,25.38701317
38.5985986,64,41360.7427,43379.19159,5072.988074,26548.39632,0.091481398,0.018058357,10.88158185,87.02585214,16.38375454,38.90076674,114.2911885,38.9188251,153.301495,74.55321196,15.32100136,99.94032583,7.098157682,56.76777785,10.68727643,25.38711387
38.67867868,64,41345.035,43355.29035,5036.12942,26350.68733,0.09002668,0.017906687,10.88162948,87.02694766,16.38396732,38.90108722,114.2925445,38.9189939,153.301565,74.5540624,15.32115384,99.94127478,7.09818551,56.76846654,10.68741035,25.38721238
38.75875876,64,41329.32092,43331.48571,4999.53237,26154.45911,0.088595634,0.01775643,10.88167637,87.02802619,16.38417665,38.90140271,114.2938792,38.91915914,153.301634,74.55489954,15.32130383,99.94220829,7.098212905,56.76914455,10.68754208,25.38730875
38.83883884,64,41313.60066,43307.77648,4963.195166,25959.70044,0.087187867,0.017607576,10.88172253,87.029088,16.38438256,38.90171329,114.2951931,38.91932087,153.3017018,74.5557236,15.3214514,99.94312661,7.098239873,56.76981205,10.68767168,25.38740301
38.91891892,64,41297.87438,43284.16144,4927.116062,25766.40018,0.085802993,0.017460113,10.88176797,87.03013337,16.38458513,38.90201905,114.2964865,38.91947916,153.3017686,74.5565348,15.32159656,99.94403,7.098266423,56.77046922,10.68779916,25.3874952
38.998999,64,41282.14225,43260.63941,4891.293322,25574.54728,0.08444063,0.017314037,10.8818127,87.03116255,16.38478441,38.90232005,114.2977597,38.91963409,153.3018344,74.55733333,15.32173938,99.94491871,7.09829256,56.77111621,10.68792456,25.38758538
39.07907908,64,41266.40444,43237.20924,4855.725219,25384.13078,0.083100406,0.01716935,10.88185675,87.03217579,16.38498045,38.90261638,114.299013,38.91978573,153.3018991,74.5581194,15.32187987,99.94579297,7.098318292,56.77175318,10.68804793,25.38767357
39.15915916,64,41250.6611,43213.86977,4820.410035,25195.1398,0.081781952,0.017026066,10.8819001,87.03317332,16.3851733,38.9029081,114.3002467,38.91993417,153.3019628,74.55889318,15.32201809,99.94665303,7.098343623,56.77238028,10.68816928,25.38775985
39.23923924,64,41234.91241,43190.61986,4785.346066,25007.56354,0.080484907,0.01688421,10.88194278,87.03415537,16.38536302,38.90319528,114.3014612,38.92007949,153.3020256,74.55965487,15.32215407,99.94749912,7.09836856,56.77299765,10.68828867,25.38784425
39.31931932,64,41219.15853,43167.45841,4750.531614,24821.39131,0.079208917,0.016743784,10.8819848,87.03512217,16.38554966,38.90347798,114.3026566,38.92022177,153.3020873,74.56040465,15.32228784,99.94833148,7.098393108,56.77360543,10.68840611,25.38792684
39.3993994,64,41203.39961,43144.3843,4715.964992,24636.61246,0.077953633,0.01660475,10.88202616,87.03607399,16.38573328,38.90375629,114.3038334,38.92036104,153.3021481,74.56114271,15.32241945,99.94915033,7.098417275,56.7742038,10.68852164,25.38800762
39.47947948,64,41187.6358,43121.39645,4681.644525,24453.21646,0.076718711,0.016467068,10.88206689,87.03701109,16.38591391,38.90403028,114.3049919,38.92049735,153.302208,74.56186928,15.32254892,99.9499559,7.098441067,56.77479291,10.6886353,25.38808662
39.55955956,64,41171.86727,43098.49378,4647.568545,24271.19284,0.075503813,0.016330691,10.88210698,87.03793374,16.38609162,38.90430004,114.3061323,38.92063073,153.3022669,74.56258454,15.32267631,99.9507484,7.098464491,56.77537294,10.68874711,25.38816387
39.63963964,64,41156.09415,43075.67523,4613.735396,24090.53122,0.074308609,0.016195628,10.88214645,87.03884213,16.38626644,38.90456561,114.307255,38.92076124,153.3023249,74.56328867,15.32280163,99.95152806,7.098487552,56.77594401,10.68885711,25.3882394
39.71971972,64,41140.31661,43052.93976,4580.14343,23911.2213,0.073132771,0.01606187,10.88218531,87.03973651,16.38643844,38.90482708,114.3083603,38.92088895,153.302382,74.56398184,15.32292492,99.95229508,7.098510257,56.77650627,10.68896532,25.38831324
39.7997998,64,41124.53479,43030.28634,4546.791011,23733.25285,0.07197598,0.015929415,10.88222357,87.04061709,16.38660764,38.90508449,114.3094483,38.92101391,153.3024382,74.56466424,15.32304622,99.95304968,7.09853261,56.77705986,10.68907177,25.38838545
39.87987988,64,41108.74884,43007.71394,4513.676512,23556.61573,0.07083792,0.015798247,10.88226123,87.04148409,16.38677411,38.90533793,114.3105194,38.92113618,153.3024935,74.56533603,15.32316556,99.95379206,7.098554617,56.77760491,10.6891765,25.38845604
39.95995996,64,41092.95889,42985.22157,4480.798313,23381.29987,0.069718282,0.01566835,10.88229832,87.04233774,16.38693788,38.90558745,114.3115739,38.9212558,153.302548,74.56599738,15.32328297,99.95452242,7.098576285,56.77814157,10.68927953,25.38852505
40.04004004,64,41077.16509,42962.80824,4448.154809,23207.2953,0.06861676,0.015539715,10.88233483,87.04317824,16.38709901,38.90583312,114.3126121,38.92137283,153.3026017,74.56664847,15.32339849,99.95524097,7.098597618,56.77866996,10.68938089,25.3885925
40.12012012,64,41061.36757,42940.47296,4415.744399,23034.59209,0.067533055,0.015412329,10.88237078,87.0440058,16.38725752,38.90607499,114.3136341,38.92148732,153.3026545,74.56728945,15.32351214,99.95594789,7.098618622,56.77919022,10.68948061,25.38865844
40.2002002,64,41045.56649,42918.21478,4383.565496,22863.18042,0.066466872,0.015286177,10.88240617,87.04482064,16.38741347,38.90631313,114.3146403,38.92159931,153.3027065,74.5679205,15.32362396,99.95664338,7.098639302,56.77970249,10.68957871,25.38872288
40.28028028,64,41029.76196,42896.03274,4351.61652,22693.05052,0.065417923,0.015161242,10.88244102,87.04562296,16.38756691,38.90654761,114.3156309,38.92170885,153.3027577,74.56854177,15.32373397,99.95732763,7.098659663,56.78020688,10.68967523,25.38878585
40.36036036,64,41013.95413,42873.92591,4319.895903,22524.19271,0.064385923,0.015037508,10.88247533,87.04641296,16.38771786,38.90677848,114.3166062,38.92181598,153.3028081,74.56915343,15.32384221,99.95800082,7.098679712,56.78070354,10.68977018,25.38884739
40.44044044,64,40998.14313,42851.89335,4288.402082,22356.5974,0.06337059,0.01491497,10.88250912,87.04719085,16.38786637,38.90700579,114.3175663,38.92192076,153.3028577,74.56975562,15.32394871,99.95866314,7.098699451,56.78119257,10.6898636,25.38890752
40.52052052,64,40982.32908,42829.93417,4257.133509,22190.25503,0.062371652,0.014793614,10.88254238,87.0479568,16.38801249,38.90722961,114.3185117,38.92202322,153.3029065,74.5703485,15.32405349,99.95931476,7.098718888,56.78167411,10.6899555,25.38896626
40.6006006,64,40966.51212,42808.04745,4226.088642,22025.15615,0.061388836,0.014673427,10.88257514,87.04871101,16.38815625,38.90744999,114.3194424,38.92212341,153.3029547,74.57093222,15.32415658,99.95995587,7.098738025,56.78214827,10.69004592,25.38902365
40.68068068,64,40950.69237,42786.23231,4195.26595,21861.29138,0.060421877,0.014554391,10.88260739,87.04945369,16.38829769,38.90766698,114.3203588,38.92222138,153.303002,74.57150692,15.32425801,99.96058663,7.098756869,56.78261518,10.69013488,25.38907971
40.76076076,64,40934.86996,42764.48787,4164.663909,21698.6514,0.059470514,0.01443649,10.88263914,87.050185,16.38843685,38.90788065,114.321261,38.92231714,153.3030487,74.57207277,15.32435781,99.96120722,7.098775425,56.78307494,10.6902224,25.38913445
40.84084084,64,40919.04501,42742.81327,4134.281008,21537.22696,0.05853449,0.014319718,10.88267041,87.05090514,16.38857376,38.90809105,114.3221493,38.92241077,153.3030946,74.57262988,15.32445601,99.9618178,7.098793696,56.78352768,10.69030851,25.38918792
40.92092092,64,40903.21764,42721.20765,4104.115741,21377.00889,0.05761355,0.014204065,10.8827012,87.05161427,16.38870847,38.90829822,114.3230239,38.92250229,153.3031398,74.57317842,15.32455262,99.96241855,7.098811687,56.7839735,10.69039323,25.38924013
41.001001,64,40887.38797,42699.67017,4074.166615,21217.98808,0.056707447,0.014089521,10.88273152,87.05231258,16.38884101,38.90850222,114.3238851,38.92259174,153.3031843,74.5737185,15.32464769,99.96300961,7.098829403,56.78441252,10.69047658,25.38929111
41.08108108,64,40871.55611,42678.20001,4044.432144,21060.15552,0.055815937,0.013976073,10.88276138,87.05300024,16.38897141,38.9087031,114.324733,38.92267917,153.3032281,74.57425027,15.32474122,99.96359115,7.098846848,56.78484484,10.69055858,25.38934088
41.16116116,64,40855.7222,42656.79634,4014.910853,20903.50225,0.054938781,0.013863712,10.88279078,87.0536774,16.38909972,38.90890091,114.3255679,38.92276462,153.3032713,74.57477386,15.32483325,99.96416333,7.098864026,56.78527057,10.69063926,25.38938947
41.24124124,64,40839.88633,42635.45836,3985.601275,20748.01936,0.054075742,0.013752426,10.88281973,87.05434425,16.38922595,38.9090957,114.3263899,38.92284812,153.3033138,74.57528941,15.32492381,99.96472631,7.098880942,56.78568982,10.69071865,25.3894369
41.32132132,64,40824.04862,42614.18527,3956.50195,20593.69803,0.053226586,0.013642203,10.88284824,87.05500095,16.38935016,38.90928751,114.3271994,38.92292971,153.3033557,74.57579703,15.32501291,99.96528022,7.0988976,56.78610268,10.69079675,25.38948319
41.4014014,64,40808.20919,42592.97628,3927.611431,20440.52949,0.052391086,0.013533033,10.88287631,87.05564766,16.38947237,38.9094764,114.3279963,38.92300943,153.3033969,74.57629686,15.32510058,99.96582523,7.098914004,56.78650926,10.69087359,25.38952837
41.48148148,64,40792.36814,42571.83061,3898.928278,20288.50507,0.051569017,0.013424904,10.88290395,87.05628454,16.38959262,38.90966241,114.3287811,38.92308731,153.3034374,74.57678903,15.32518684,99.96636147,7.098930158,56.78690967,10.6909492,25.38957245
41.56156156,64,40776.52559,42550.74751,3870.45106,20137.61614,0.050760161,0.013317805,10.88293118,87.05691173,16.38971093,38.90984558,114.3295538,38.92316339,153.3034774,74.57727365,15.32527172,99.9668891,7.098946067,56.78730399,10.69102359,25.38961545
41.64164164,64,40760.68164,42529.72621,3842.178356,19987.85415,0.049964298,0.013211727,10.88295799,87.05752941,16.38982735,38.91002597,114.3303147,38.9232377,153.3035167,74.57775084,15.32535524,99.96740825,7.098961733,56.78769233,10.69109678,25.38965741
41.72172172,64,40744.83639,42508.76598,3814.108751,19839.2106,0.049181215,0.013106657,10.88298439,87.05813772,16.38994189,38.91020362,114.331064,38.92331028,153.3035555,74.57822073,15.32543743,99.96791906,7.098977161,56.78807477,10.6911688,25.38969834
41.8018018,64,40728.98995,42487.86606,3786.240842,19691.67706,0.048410701,0.013002586,10.88301039,87.05873681,16.39005459,38.91037857,114.3318018,38.92338115,153.3035936,74.57868343,15.32551829,99.96842168,7.098992355,56.78845142,10.69123965,25.38973825
41.88188188,64,40713.14243,42467.02575,3758.573233,19545.24517,0.047652552,0.012899502,10.883036,87.05932682,16.39016549,38.91055086,114.3325283,38.92345036,153.3036312,74.57913906,15.32559787,99.96891623,7.099007318,56.78882237,10.69130937,25.38977717
41.96196196,64,40697.29391,42446.24433,3731.104539,19399.90664,0.046906565,0.012797397,10.88306122,87.05990791,16.39027461,38.91072053,114.3332437,38.92351793,153.3036682,74.57958773,15.32567617,99.96940284,7.099022054,56.7891877,10.69137797,25.38981512
42.04204204,64,40681.44451,42425.52109,3703.833381,19255.65324,0.046172541,0.012696258,10.88308605,87.0604802,16.39038197,38.91088764,114.3339482,38.9235839,153.3037047,74.58002954,15.32575321,99.96988165,7.099036567,56.78954751,10.69144546,25.38985211
42.12212212,64,40665.59433,42404.85533,3676.75839,19112.47679,0.045450281,0.012596077,10.88311051,87.06104385,16.39048762,38.91105221,114.334642,38.92364829,153.3037405,74.58046462,15.32582903,99.97035279,7.09905086,56.78990189,10.69151187,25.38988817
42.2022022,64,40649.74345,42384.24637,3649.878205,18970.36918,0.044739594,0.012496844,10.8831346,87.06159898,16.39059158,38.91121429,114.3353252,38.92371114,153.3037759,74.58089306,15.32590363,99.97081638,7.099064937,56.79025091,10.69157722,25.38992332
42.28228228,64,40633.89198,42363.69353,3623.191475,18829.32236,0.04404029,0.01239855,10.88315833,87.06214574,16.39069386,38.91137392,114.3359979,38.92377247,153.3038107,74.58131498,15.32597704,99.97127254,7.099078801,56.79059467,10.69164151,25.38995756
42.36236236,64,40618.04001,42343.19614,3596.696857,18689.32837,0.043352184,0.012301184,10.88318169,87.06268425,16.39079452,38.91153114,114.3366605,38.92383232,153.303845,74.58173047,15.32604928,99.9717214,7.099092456,56.79093324,10.69170478,25.38999093
42.44244244,64,40602.18762,42322.75355,3570.393015,18550.37927,0.042675092,0.012204738,10.88320471,87.06321464,16.39089356,38.91168598,114.3373129,38.92389072,153.3038787,74.58213964,15.32612036,99.97216307,7.099105904,56.79126671,10.69176703,25.39002343
42.52252252,64,40586.33493,42302.36509,3544.278624,18412.46719,0.042008832,0.012109201,10.88322737,87.06373705,16.39099101,38.91183849,114.3379554,38.92394769,153.303912,74.58254259,15.32619031,99.97259768,7.09911915,56.79159517,10.69182828,25.39005508
42.6026026,64,40570.48201,42282.03013,3518.352364,18275.58433,0.041353228,0.012014565,10.8832497,87.0642516,16.39108691,38.9119887,114.3385882,38.92400326,153.3039447,74.58293942,15.32625915,99.97302533,7.099132196,56.79191868,10.69188855,25.39008591
42.68268268,64,40554.62895,42261.74804,3492.612928,18139.72296,0.040708106,0.011920821,10.88327168,87.06475842,16.39118127,38.91213664,114.3392114,38.92405746,153.3039769,74.58333023,15.32632688,99.97344615,7.099145046,56.79223733,10.69194785,25.39011592
42.76276276,64,40538.77584,42241.5182,3467.059014,18004.87539,0.040073294,0.011827959,10.88329334,87.06525762,16.39127413,38.91228236,114.3398251,38.92411032,153.3040087,74.5837151,15.32639354,99.97386024,7.099157702,56.79255119,10.69200621,25.39014514
42.84284284,64,40522.92278,42221.33997,3441.68933,17871.034,0.039448625,0.01173597,10.88331467,87.06574933,16.3913655,38.91242588,114.3404295,38.92416185,153.30404,74.58409414,15.32645913,99.97426772,7.099170168,56.79286035,10.69206363,25.39017358
42.92292292,64,40507.06984,42201.21277,3416.50259,17738.19121,0.038833931,0.011644845,10.88333568,87.06623366,16.39145541,38.91256725,114.3410248,38.92421209,153.3040708,74.58446744,15.32652368,99.97466869,7.099182447,56.79316486,10.69212013,25.39020125
43.003003,64,40491.2171,42181.13598,3391.497519,17606.33952,0.038229051,0.011554576,10.88335638,87.06671073,16.39154389,38.91270649,114.341611,38.92426107,153.3041011,74.58483509,15.32658721,99.97506326,7.099194541,56.79346482,10.69217573,25.39022817
43.08308308,64,40475.36466,42161.10902,3366.672848,17475.47147,0.037633823,0.011465153,10.88337676,87.06718066,16.39163095,38.91284365,114.3421884,38.9243088,153.304131,74.58519717,15.32664972,99.97545153,7.099206454,56.79376028,10.69223044,25.39025436
43.16316316,64,40459.5126,42141.13131,3342.027318,17345.57968,0.03704809,0.011376569,10.88339684,87.06764355,16.39171663,38.91297874,114.342757,38.92435531,153.3041604,74.58555378,15.32671123,99.9758336,7.099218188,56.79405132,10.69228427,25.39027982
43.24324324,64,40443.66099,42121.20226,3317.559679,17216.65683,0.0364717,0.011288815,10.88341662,87.06809953,16.39180094,38.91311182,114.3433171,38.92440063,153.3041894,74.585905,15.32677177,99.97620959,7.099229747,56.79433801,10.69233724,25.39030458
43.32332332,64,40427.80991,42101.3213,3293.268684,17088.69558,0.035904496,0.011201881,10.8834361,87.06854869,16.39188391,38.9132429,114.3438687,38.92444478,153.304218,74.58625093,15.32683135,99.97657958,7.099241133,56.79462042,10.69238937,25.39032865
43.4034034,64,40411.95945,42081.48789,3269.153099,16961.68875,0.03534633,0.011115761,10.88345529,87.06899114,16.39196555,38.91337202,114.344412,38.92448778,153.3042461,74.58659163,15.32688998,99.97694367,7.099252348,56.79489862,10.69244067,25.39035204
43.48348348,64,40396.10968,42061.70145,3245.211696,16835.62915,0.034797055,0.011030445,10.88347419,87.06942699,16.39204589,38.9134992,114.3449471,38.92452965,153.3042738,74.5869272,15.32694767,99.97730197,7.099263396,56.79517266,10.69249114,25.39037477
43.56356356,64,40380.26068,42041.96146,3221.443256,16710.50967,0.034256526,0.010945926,10.88349281,87.06985635,16.39212496,38.91362449,114.3454741,38.92457042,153.3043011,74.58725771,15.32700445,99.97765456,7.099274279,56.79544262,10.69254081,25.39039684
43.64364364,64,40364.41252,42022.26737,3197.846567,16586.32326,0.033724602,0.010862196,10.88351116,87.07027931,16.39220276,38.91374791,114.3459932,38.92461011,153.3043279,74.58758325,15.32706033,99.97800153,7.099285,56.79570856,10.69258969,25.39041828
43.72372372,64,40348.56528,42002.61865,3174.420426,16463.06289,0.033201141,0.010779246,10.88352923,87.07069598,16.39227933,38.91386949,114.3465045,38.92464874,153.3043544,74.58790389,15.32711533,99.97834299,7.099295561,56.79597054,10.69263779,25.39043909
43.8038038,64,40332.71903,41983.01477,3151.163635,16340.72162,0.032686005,0.010697069,10.88354703,87.07110645,16.39235468,38.91398926,114.3470082,38.92468633,153.3043805,74.58821972,15.32716945,99.97867901,7.099305964,56.79622863,10.69268512,25.3904593
43.88388388,64,40316.87385,41963.45522,3128.075007,16219.29252,0.032179059,0.010615656,10.88356456,87.07151082,16.39242883,38.91410724,114.3475042,38.9247229,153.3044062,74.5885308,15.32722271,99.9790097,7.099316213,56.79648289,10.6927317,25.3904789
43.96396396,64,40301.0298,41943.93949,3105.153361,16098.76877,0.031680169,0.010535001,10.88358184,87.07190919,16.39250181,38.91422347,114.3479928,38.92475847,153.3044315,74.58883721,15.32727513,99.97933513,7.099326309,56.79673337,10.69277753,25.39049791
44.04404404,64,40285.18695,41924.46708,3082.397524,15979.14356,0.031189206,0.010455095,10.88359886,87.07230164,16.39257362,38.91433798,114.3484741,38.92479307,153.3044564,74.58913903,15.32732672,99.97965538,7.099336256,56.79698013,10.69282264,25.39051635
44.12412412,64,40269.34538,41905.03748,3059.806333,15860.41016,0.03070604,0.010375931,10.88361562,87.07268828,16.3926443,38.91445078,114.3489482,38.92482671,153.3044809,74.58943633,15.32737749,99.97997055,7.099346055,56.79722324,10.69286703,25.39053423
44.2042042,64,40253.50515,41885.65022,3037.378629,15742.56187,0.030230545,0.010297501,10.88363214,87.0730692,16.39271385,38.9145619,114.3494152,38.92485941,153.3045051,74.58972917,15.32742746,99.98028072,7.099355708,56.79746275,10.69291071,25.39055155
44.28428428,64,40237.66634,41866.30481,3015.113264,15625.59205,0.029762597,0.010219799,10.88364841,87.07344447,16.3927823,38.91467138,114.3498752,38.92489118,153.304529,74.59001763,15.32747664,99.98058596,7.099365219,56.79769871,10.6929537,25.39056833
44.36436436,64,40221.829,41847.00076,2993.009096,15509.49411,0.029302073,0.010142816,10.88366444,87.0738142,16.39284966,38.91477924,114.3503283,38.92492206,153.3045524,74.59030178,15.32752504,99.98088636,7.099374588,56.79793119,10.692996,25.39058459
44.44444444,64,40205.9932,41827.73763,2971.064988,15394.26151,0.028848854,0.010066546,10.88368023,87.07417846,16.39291595,38.9148855,114.3507746,38.92495205,153.3045755,74.59058168,15.32757267,99.981182,7.099383819,56.79816023,10.69303763,25.39060032
44.52452452,64,40190.15901,41808.51493,2949.279815,15279.88777,0.02840282,0.009990981,10.88369579,87.07453734,16.39298119,38.91499019,114.3512143,38.92498117,153.3045983,74.5908574,15.32761955,99.98147295,7.099392914,56.79838589,10.6930786,25.39061555
44.6046046,64,40174.32649,41789.33221,2927.652456,15166.36642,0.027963855,0.009916115,10.88371112,87.07489093,16.3930454,38.91509333,114.3516474,38.92500945,153.3046208,74.59112901,15.32766569,99.98175929,7.099401874,56.79860822,10.69311892,25.39063027
44.68468468,64,40158.4957,41770.18902,2906.181797,15053.69108,0.027531844,0.009841941,10.88372622,87.0752393,16.39310859,38.91519495,114.3520741,38.92503689,153.3046429,74.59139657,15.3277111,99.98204109,7.099410702,56.79882728,10.6931586,25.39064451
44.76476476,64,40142.66671,41751.08491,2884.866735,14941.85539,0.027106673,0.009768451,10.8837411,87.07558255,16.39317078,38.91529507,114.3524944,38.92506352,153.3046646,74.59166015,15.3277558,99.98231843,7.0994194,56.79904311,10.69319764,25.39065828
44.84484484,64,40126.83957,41732.01945,2863.70617,14830.85305,0.026688232,0.009695639,10.88375576,87.07592074,16.39323199,38.91539371,114.3529085,38.92508935,153.3046861,74.5919198,15.32779978,99.98259138,7.09942797,56.79925576,10.69323607,25.39067158
44.92492492,64,40111.01435,41712.99218,2842.699011,14720.6778,0.026276409,0.009623498,10.88377021,87.07625397,16.39329223,38.9154909,114.3533164,38.9251144,153.3047072,74.5921756,15.32784308,99.98286001,7.099436414,56.79946529,10.69327389,25.39068442
45.00500501,64,40095.19111,41694.0027,2821.844173,14611.32344,0.025871098,0.009552022,10.88378444,87.0765823,16.39335152,38.91558667,114.3537183,38.92513869,153.304728,74.59242759,15.32788569,99.9831244,7.099444733,56.79967175,10.69331111,25.39069681
45.08508509,64,40079.36991,41675.05057,2801.140583,14502.78381,0.025472193,0.009481203,10.88379846,87.07690581,16.39340986,38.91568102,114.3541141,38.92516222,153.3047485,74.59267584,15.32792764,99.9833846,7.09945293,56.79987517,10.69334774,25.39070876
45.16516517,64,40063.55079,41656.13538,2780.587172,14395.05283,0.025079593,0.009411036,10.88381228,87.07722457,16.39346729,38.91577399,114.3545041,38.92518502,153.3047688,74.59292041,15.32796892,99.9836407,7.099461007,56.80007561,10.69338379,25.39072029
45.24524525,64,40047.73383,41637.25672,2760.182876,14288.12442,0.024693195,0.009341513,10.88382589,87.07753867,16.39352381,38.91586559,114.3548884,38.9252071,153.3047887,74.59316135,15.32800955,99.98389274,7.099468966,56.80027312,10.69341927,25.39073139
45.32532533,64,40031.91907,41618.41419,2739.926643,14181.99258,0.024312899,0.009272628,10.88383931,87.07784817,16.39357944,38.91595585,114.3552669,38.92522848,153.3048083,74.59339873,15.32804954,99.98414081,7.099476808,56.80046773,10.69345418,25.39074209
45.40540541,64,40016.10658,41599.60739,2719.817423,14076.65134,0.023938607,0.009204375,10.88385253,87.07815314,16.39363419,38.91604479,114.3556398,38.92524916,153.3048276,74.59363259,15.3280889,99.98438496,7.099484535,56.8006595,10.69348855,25.39075238
45.48548549,64,40000.29639,41580.83592,2699.854178,13972.09477,0.023570222,0.009136748,10.88386555,87.07845365,16.39368807,38.91613242,114.3560073,38.92526917,153.3048467,74.59386299,15.32812764,99.98462526,7.099492149,56.80084847,10.69352237,25.39076227
45.56556557,64,39984.48858,41562.0994,2680.035872,13868.317,0.023207649,0.009069739,10.88387839,87.07874977,16.3937411,38.91621877,114.3563693,38.92528851,153.3048654,74.59408998,15.32816578,99.98486177,7.099499652,56.80103468,10.69355565,25.39077178
45.64564565,64,39968.68319,41543.39744,2660.361478,13765.31218,0.022850794,0.009003344,10.88389103,87.07904157,16.3937933,38.91630386,114.3567259,38.92530721,153.3048839,74.59431363,15.32820331,99.98509454,7.099507045,56.80121817,10.69358841,25.39078092
45.72572573,64,39952.88027,41524.72966,2640.829977,13663.07453,0.022499564,0.008937555,10.88390349,87.07932912,16.39384468,38.91638771,114.3570773,38.92532527,153.3049021,74.59453397,15.32824026,99.98532365,7.09951433,56.80139899,10.69362065,25.39078968
45.80580581,64,39937.07988,41506.09569,2621.440355,13561.5983,0.022153869,0.008872368,10.88391577,87.07961248,16.39389524,38.91647034,114.3574235,38.92534271,153.3049201,74.59475106,15.32827662,99.98554915,7.099521509,56.80157717,10.69365239,25.39079808
45.88588589,64,39921.28207,41487.49515,2602.191605,13460.87778,0.021813618,0.008807776,10.88392788,87.07989171,16.39394501,38.91655176,114.3577646,38.92535953,153.3049378,74.59496496,15.32831241,99.98577109,7.099528584,56.80175276,10.69368362,25.39080613
45.96596597,64,39905.48688,41468.92769,2583.082728,13360.90732,0.021478725,0.008743773,10.8839398,87.08016689,16.393994,38.91663199,114.3581007,38.92537577,153.3049552,74.59517571,15.32834765,99.98598954,7.099535555,56.8019258,10.69371435,25.39081383
46.04604605,64,39889.69437,41450.39294,2564.11273,13261.68128,0.021149102,0.008680353,10.88395155,87.08043807,16.39404221,38.91671106,114.3584318,38.92539141,153.3049724,74.59538336,15.32838232,99.98620456,7.099542425,56.80209633,10.69374461,25.3908212
46.12612613,64,39873.90458,41431.89056,2545.280625,13163.19411,0.020824665,0.008617511,10.88396313,87.08070531,16.39408967,38.91678898,114.3587581,38.92540649,153.3049893,74.59558796,15.32841646,99.98641619,7.099549196,56.80226438,10.69377438,25.39082823
46.20620621,64,39858.11756,41413.42019,2526.585434,13065.44027,0.020505331,0.00855524,10.88397455,87.08096868,16.39413638,38.91686577,114.3590796,38.92542101,153.3050059,74.59578955,15.32845006,99.98662449,7.099555868,56.80243,10.69380369,25.39083494
46.28628629,64,39842.33337,41394.98149,2508.026183,12968.41426,0.020191017,0.008493536,10.88398579,87.08122823,16.39418235,38.91694144,114.3593964,38.92543498,153.3050224,74.59598819,15.32848313,99.98682951,7.099562443,56.80259321,10.69383253,25.39084133
46.36636637,64,39826.55204,41376.57411,2489.601906,12872.11065,0.019881643,0.008432393,10.88399688,87.08148402,16.39422761,38.91701601,114.3597085,38.92544841,153.3050386,74.59618391,15.32851569,99.98703132,7.099568924,56.80275407,10.69386092,25.39084741
46.44644645,64,39810.77362,41358.19773,2471.311643,12776.52402,0.019577129,0.008371806,10.8840078,87.08173611,16.39427215,38.91708951,114.3600161,38.92546131,153.3050545,74.59637677,15.32854774,99.98722995,7.09957531,56.8029126,10.69388886,25.39085318
46.52652653,64,39794.99817,41339.852,2453.154441,12681.649,0.019277396,0.008311768,10.88401856,87.08198456,16.39431599,38.91716194,114.3603191,38.92547371,153.3050702,74.5965668,15.32857928,99.98742547,7.099581604,56.80306883,10.69391636,25.39085867
46.60660661,64,39779.22571,41321.53662,2435.129351,12587.48027,0.018982369,0.008252275,10.88402917,87.08222943,16.39435915,38.91723332,114.3606177,38.9254856,153.3050857,74.59675406,15.32861033,99.98761791,7.099587807,56.80322282,10.69394343,25.39086386
46.68668669,64,39763.4563,41303.25124,2417.235434,12494.01255,0.018691971,0.008193321,10.88403963,87.08247076,16.39440162,38.91730368,114.360912,38.925497,153.305101,74.59693858,15.3286409,99.98780734,7.099593921,56.80337458,10.69397008,25.39086876
46.76676677,64,39747.68998,41284.99556,2399.471756,12401.24058,0.018406128,0.0081349,10.88404993,87.08270861,16.39444343,38.91737301,114.361202,38.92550791,153.305116,74.5971204,15.32867099,99.98799379,7.099599946,56.80352415,10.6939963,25.39087339
